ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
10727,3,ASDA,NONE,,0.95,"Cluster is Pimm's No.1 & Lemonade Ready to Drink 250ml. No ASDA candidate matches: A-D are non-alcoholic beverages/other products, E-G are different brands/type",8
10714,3,ASDA,NONE,,0.99,"Cluster is Cockburn's Special Reserve Port 1000ml. No candidate matches: A-C, F-G are different wine varieties/brands in 750ml; D, E, H are non-alcoholic items;",8
10711,2,Tesco,NONE,,0.95,"Cluster is Lucky Saint 0.5% alcohol-free lager 330ml. No Tesco candidate matches this brand, variety, or product type. All candidates are different brands and/o",8
10715,2,ASDA,NONE,,0.95,"Candidate A is standard Budweiser Lager (not zero alcohol), and the volume (1199.5ml) doesn't match the cluster (1320-1321.6ml). The cluster specifically contai",8
10745,3,ASDA,NONE,,0.99,"Cluster is Lucky Saint Unfiltered Lager (alcohol-free/0.5% ABV), 4x330ml pack. Candidate C is Innis & Gunn Lager, different brand and different volume (1750ml).",8
10749,3,ASDA,NONE,,0.95,"Cluster is Camden Pale Ale 12x330ml (3960ml). Candidate A is Shipyard (different brand, different variety). B is Northern Monk (different brand, different varie",8
10748,2,Tesco,NONE,,0.95,Cluster is Badger The Cranborne Poacher Ruby Ale (specific brand and variety). Candidates A and F are different beer brands (Banks's and Abbot). No Badger brand,8
10751,2,ASDA,NONE,,0.95,Cluster is own-brand Cabernet Sauvignon from Morrisons and Sainsbury's. Candidate A is Hardys branded Cabernet Sauvignon (different brand). Candidates B-H are e,8
10752,3,ASDA,NONE,,0.99,"Cluster is Camden Hells Lager beer (4000ml total). All ASDA candidates are non-alcoholic household items (glasses, plates, water toys). No matching product pres",8
10746,2,ASDA,NONE,,0.95,"No candidate matches Badger The Blandford Fly Golden Ale. Candidates A and E are different ale brands/varieties. B is Bass brand. C is gin liqueur. D, F, G, H a",8
10755,2,ASDA,NONE,,0.99,"Cluster is Grüner Veltliner wine (750ml). All candidates are drinkware (tumblers, mugs, bottles). No wine product in candidates.",8
10761,3,ASDA,NONE,,1.0,Cluster is White Claw Hard Seltzer Mango 330ml (branded beverage). All ASDA candidates are mugs/kitchenware from George Home brand. Completely different product,8
10760,3,ASDA,NONE,,0.95,"Cluster is Kopparberg Gin & Lemonade Strawberry & Lime 250ml. Candidate B is The Distiller Raspberry Lemonade Gin Spritz (different brand, different flavour - r",8
10751,2,Tesco,NONE,,0.95,"Cluster contains own-brand Cabernet Sauvignon products (Morrisons and Sainsbury's house brands). Candidates A-H are all branded products (Vinalba, Luigi Bosca, ",8
10762,2,Sains,NONE,,0.95,Cluster is Funkin Nitro Cocktails Peach On The Beach 200ml. Candidate A is same brand and volume but different flavour (Blue Raspberry Martini). No other candid,8
10744,3,ASDA,NONE,,0.95,"The cluster is Funkin Nitro Cocktails Strawberry Daiquiri 200ml - a branded ready-to-drink cocktail. None of the ASDA candidates match this brand, flavour, and ",8
10764,2,ASDA,NONE,,0.95,"The cluster is Villa Maria Private Bin Pinot Noir (specific branded product). Candidates A is rosé (different variety), B is different brand, C is own-brand ASD",8
10762,2,ASDA,NONE,,0.95,"Cluster is Funkin Nitro Cocktails (ready-to-drink alcoholic beverage, 200ml). Candidates are all non-alcoholic food products (canned fruits, beans, coffee, choc",8
10764,2,Sains,NONE,,0.95,"Cluster is Villa Maria Private Bin Pinot Noir. No candidate matches: B is different variety (Sauvignon Blanc), A/C/F/G/H are different brands (Sainsbury's own-b",8
10750,2,ASDA,NONE,,0.95,"The cluster contains own-brand Shiraz wines from Morrisons and Sainsbury's. Candidates A-E are all branded Shiraz wines (Yellowwood Mountain, Nice Drop, Hardys ",8
10771,2,ASDA,NONE,,0.99,"Cluster is St Peters Plum Porter beer (5% ABV, 500ml). No candidates are alcoholic beverages or beer products. All ASDA candidates are non-alcoholic items (spor",8
10773,3,ASDA,NONE,,0.95,"No candidate matches WKD Blue (branded alcoholic ready-to-drink beverage, 1000ml). H is Sunny D (different brand), F and G are juice/smoothie drinks (different ",8
10765,3,ASDA,NONE,,0.95,"Candidate A is Dead Man's Fingers Spiced & Mango, but cluster is Passionfruit flavor. Different variety/flavor means not the same core product.",8
10771,2,Tesco,NONE,,0.95,"Cluster is St Peters Plum Porter 500ml. No Tesco candidate matches: all are different brands (Northern Monk, Sapporo, Brothers, Star, Crumpton Oaks) or differen",8
10770,2,ASDA,NONE,,0.95,"Cluster is Fuller's Organic Honey Dew Ale 500ml beer. Candidates A-D and F-H are either George Home branded bottles (non-alcoholic), Beck's beer (different bran",8
10769,3,ASDA,NONE,,0.99,"Cluster is Casillero Del Diablo Sauvignon Blanc wine 187ml. All ASDA candidates are either different products (coffee makers, travel cups, tumblers, milk frothe",8
10757,3,ASDA,NONE,,0.95,Cluster is Havana Club Especial Golden Rum 700ml. Candidate A is unspecified rum collection (not matching brand/variety). C is ASDA own-brand Carta Blanca (diff,8
10777,3,ASDA,NONE,,0.95,"Cluster contains Funkin Nitro Cocktails (ready-to-drink cocktails in 200ml format). Candidate C is Smirnoff Passion Fruit Martini (different brand, different fl",8
10783,2,ASDA,NONE,,0.99,"Cluster is Jack Daniel's Tennessee Honey & Lemonade 250ml (alcoholic beverage). Candidates are either non-alcoholic beverages/food items (apples, prunes, pears,",8
10782,2,ASDA,NONE,,0.95,"No candidate is Sharp's Atlantic Pale Ale. All candidates are different brands (Lancaster, Greene King, Brewgooder, Purity) or non-beer products (George Home it",8
10776,2,ASDA,NONE,,0.95,No candidate matches the cluster. The cluster is Estrella Galicia lager beer (650-660ml bottles). Candidates B and C are Estrella-branded drinkware (glasses/tum,8
10786,2,ASDA,NONE,,0.95,"The cluster is Oakham Inferno Ale (branded beer, 500ml). All ASDA candidates are either water bottles (A, C, D, F, H) or a different beer brand (B: Bass). No ma",8
10791,3,ASDA,NONE,,0.95,"No candidate matches Southern Comfort Lemonade 330ml. Options A-H are either different brands, different products (coffee, cups, non-alcoholic mocktails), diffe",8
10796,2,ASDA,NONE,,0.95,"Cluster is Villa Maria Private Bin Pinot Grigio. No candidates match this specific brand. A, B, C, E, F are different brands (Vicelo, Aupouri, Fillipo, Nice Dro",8
10787,2,ASDA,NONE,,0.95,"Cluster is SERVED Margarita Cocktail (alcoholic, 8% ABV, 250ml). No candidates match: A is Perry, B is fruit cocktail, C is seed drink, D is unknown, E is non-a",8
10797,2,Tesco,A,61169.0,0.95,"Blue Moon brand, wheat beer variety, 330ml volume - matches cluster. 'Belgian White American Craft Wheat Beer' and 'Wheat Beer' are the same core product with m",8
10799,2,Tesco,A,57533.0,0.95,"Rocca Alata Amarone Della Valpolicella is an Amarone wine in 750ml bottle, matching the core product (Amarone variety, 750ml volume) from the cluster. While bra",8
10800,2,ASDA,NONE,,0.95,Cluster contains French Chardonnay (Morrisons) and Italian Chardonnay from Trentino (Sainsbury's). All ASDA candidates are either different brands with no Frenc,8
10778,2,ASDA,NONE,,0.95,"No ASDA candidate matches Bavaria Premium Beer 500ml. E and F are premium ales but different brands (Maxim Brewery and Wye Valley), not Bavaria. H is a flavoure",8
10782,2,Sains,NONE,,0.95,"Cluster is Sharp's Atlantic Pale Ale 500ml. Candidate A is Sainsbury's Tropical Pale Ale (different brand, different variety). B-E are different brands/varietie",8
10806,3,ASDA,NONE,,0.95,"Cluster contains branded lager beers (Tyskie, Spaten). Candidates A-H are either non-beer products (gym/car/animal bottles) or Beck's lager which is a different",8
10783,2,Sains,NONE,,0.95,"The cluster is Jack Daniel's Tennessee Honey & Lemonade (whiskey-based RTD cocktail). None of the candidates match: A and B are gin-based, C is coffee, D-G are ",8
10809,3,ASDA,NONE,,0.95,Cluster contains Glen Moray and Bunnahabhain (different brands/varieties). No ASDA candidate matches either of these specific branded products. Candidates A-D a,8
10797,2,ASDA,NONE,,0.95,"No candidate matches Blue Moon Belgian White 330ml. Option B is a different brand (Chouffe) and alcohol-free variant. Options C, D, H are wines/different produc",8
10812,3,ASDA,NONE,,0.99,"No candidate matches the Vault City Triple Fruited Mango Sour Beer (440ml, 6.2% ABV). Candidates A and G are beers but different brands/varieties. E is a juice ",8
10786,2,Sains,NONE,,0.95,"Cluster is Oakham Inferno Ale (specific branded variety). No candidate matches this brand and variety combination. A, B, H are different Sainsbury's ale varieti",8
10803,3,ASDA,NONE,,0.95,"The cluster is White Claw Hard Seltzer Black Cherry 330ml (branded alcoholic beverage). None of the ASDA candidates match this product - they are either beans, ",8
10818,3,ASDA,NONE,,0.95,"Cluster contains premium/finest branded Shiraz wines (Morrisons The Best, Sainsbury's Taste the Difference, Tesco Finest). Candidates A-E are all different bran",8
10815,2,ASDA,NONE,,0.98,"No candidate matches Kopparberg Tropical Rum Punch 250ml. A, B, D are different brands/flavours. C is ground coffee. E, F, G are non-beverage products. H is bee",8
10814,3,ASDA,NONE,,0.99,"Cluster is BrewDog Shore Leave Amber Ale beer (1750-1760ml). All ASDA candidates are kitchenware/glassware (glasses, tumblers, bottles, mugs, kettles) - complet",8
10807,3,ASDA,NONE,,0.95,"No candidate matches White Claw Hard Seltzer Raspberry 330ml. All candidates are either different brands (The Distiller, Salter Pro, Equinox, Bounce Back, Tropi",8
10811,2,Sains,NONE,,0.95,"Cluster is Old Pulteney 12 Year Old Single Malt Scotch Whisky. All candidates are different brands (Glenfiddich, Talisker, Grants, Speyside, Tullibardine, Dewar",8
10822,2,Tesco,NONE,,0.95,"Cluster is 'Camden Off Menu IPA' but candidate A is 'Camden Easy IPA' - different variety/flavour. All other candidates are different brands, styles, or volumes",8
10819,3,ASDA,NONE,,0.95,"Cluster contains three different Northern Monk Hazy IPA varieties (Transient, Dutcast, Horde). No candidate matches this specific brand and product line. Candid",8
10821,2,ASDA,NONE,,0.99,"Candidate A is a zebra-shaped mug (homeware), not Pedro Ximenez sherry wine. Completely different product category.",1
10826,2,Tesco,NONE,,0.95,"Cluster is Outland Milk Stout 440ml. No candidate matches: A is Brewdog Black Heart (different brand, different variety), C is Northern Monk Wasted Pumpkin (dif",6
10826,2,ASDA,NONE,,0.95,"Cluster is Outland Milk Stout 440ml. Candidates A (ASDA Velvet Stout, different brand/variety), C (Vocation Chocolate Stout, different brand/variety), and D (Ki",8
10820,3,ASDA,NONE,,0.95,"Cluster is Funkin Nitro Cocktails brand (3 different flavours, 200ml each). No candidate matches: A is different brand (The Distiller), B is different brand (Ma",8
10825,2,ASDA,NONE,,0.95,"Cluster is Funkin Nitro Cocktails (non-alcoholic, 200ml). Candidate A is Smirnoff (alcoholic spirits brand, different product category), 250ml, different brand ",8
10828,2,ASDA,B,16889.0,0.95,"Barefoot brand, rosé wine variant, 750ml. Cluster is Barefoot Rose; candidate B is Barefoot Pink Pinot Grigio - both are Barefoot rosé wines in identical volume",8
10824,2,ASDA,NONE,,0.95,"Cluster is Sierra Nevada Pale Ale 355ml. Candidates A (ASDA Hazy Pale, different brand/variety, 330ml), C (Salt Jute IPA, different brand/variety, 440ml), and D",8
10831,3,ASDA,NONE,,0.95,"Cluster is Most Wanted Sauvignon Blanc Rose 187ml. Candidate F is Pinot Grigio Rose 225.2ml (different variety, different volume). Candidate H is Chenin Blanc 2",8
10829,2,Tesco,NONE,,0.95,"The cluster is McGuigan Mid Rose wine (750ml). None of the Tesco candidates are McGuigan brand. While B and D are rosé wines at 750ml, they are different brands",8
10832,3,ASDA,NONE,,0.95,"No candidate matches Smirnoff Ice Original 4x250ml 1000ml. Option E is ASDA own-brand vodka lime/soda (different flavour and brand), not Smirnoff Ice Original.",8
10834,2,Sains,NONE,,0.95,"Cluster is Caorunn Gin (branded, 700ml). Candidates B, C, D are gins at 700ml but different brands (Blackfriars, Malfy, Tarquin's). A, E, F, G, H are wines (Cha",8
10835,3,ASDA,NONE,,0.95,"No candidate matches Woodforde's Wherry. Cluster requires: Woodforde's brand, Wherry variety, 500ml volume. Candidates A, E, G are different brands/varieties; B",8
10837,3,ASDA,NONE,,0.95,"Cluster is Barolo wine (Italian red wine variety). Candidates include different wine varieties (Rosé, Dão), non-alcoholic beverages (Coconut Bay), and bottles/c",8
10830,2,Tesco,NONE,,0.95,"Cluster is 'Most Wanted' brand Pinot Grigio Pink Fizz at 200ml. No candidate matches: A & B are different brand/variety (Barefoot/Caparelli still wines), C is r",8
10845,3,ASDA,NONE,,0.95,"No candidate matches BrewDog Elvis Juice specifically. All candidates are either different brands (Roosters, Brewgooder, Siren, North Brewing) or non-alcoholic ",8
10839,2,Sains,NONE,,0.95,"Cluster is Theakston Pale Ale 500ml. No candidate matches this specific brand and variety. Candidates B, F, H are own-brand varieties (different from Theakston)",8
10843,3,ASDA,NONE,,0.95,"Candidate A is a multi-pack (4x) dram format, fundamentally different from the cluster's single 35cl bottle format. Different pack type and volume structure = n",8
10846,3,ASDA,NONE,,0.95,"No candidate matches BrewDog Grind Coffee Stout 440ml. Option A is a different stout brand/variety (ASDA Velvet Stout), options B-G are not beverages, option H ",8
10848,2,ASDA,NONE,,0.95,"None of the ASDA candidates are Kopparberg Strawberry Cosmo. The cluster specifies Kopparberg brand with Strawberry Cosmo variety at 250ml. Candidates A, B, D, ",8
10851,2,ASDA,NONE,,0.99,"No candidate matches Timothy Taylor's Hopical Storm. The cluster specifies Timothy Taylor's brand with Hopical Storm variety in 440ml. Candidates A, B, D, E, F ",8
10852,3,ASDA,B,13411.0,0.85,"Muscadet Appellation D'Origine Protégée is the same wine variety (Muscadet) from the same region, 750ml bottle. While the cluster includes specific sub-appellat",8
10821,2,Sains,A,40158.0,0.85,"Same core product (Pedro Ximenez sherry), same brand (Sainsbury's own-brand equivalent to Morrisons/Tesco), but different volume (500ml vs 375ml in cluster). Ho",7
10857,3,ASDA,NONE,,0.95,"Candidate A is 175g (cluster is 150g), Candidate B is 200g (cluster is 150g). Weight mismatch disqualifies both. Candidates C-H are non-food items unrelated to ",8
10859,2,Sains,NONE,,0.95,"Cluster is Brothers brand 'App-Solutely Pear-Fect' cider. Candidate A is Sainsbury's own-brand Vintage Cider (different brand, different variety). Candidate B i",8
10848,2,Tesco,NONE,,0.95,The cluster contains Kopparberg brand strawberry cosmo cocktails. None of the Tesco candidates are Kopparberg brand strawberry cosmo. A is a different brand/typ,8
10854,2,ASDA,NONE,,0.95,"Cluster is Old Mout Kiwi & Lime Cider (cider brand/flavour). All candidates are either different beverages (A: IPA beer, H: pale ale beer, D: white wine) or com",8
10860,2,Sains,NONE,,0.95,"Cluster is Brothers Un-Berrylievable (specific branded berry cider variety). Candidates are either different brands (Dunkertons, Malvern Gold, Cornish Orchards,",8
10858,3,ASDA,NONE,,0.99,"Candidate A is BrewDog Lost Lager (different variety/flavour from Wingman IPA), Candidate B is also Lost Lager (different variety), Candidate H is Greene King (",8
10863,3,ASDA,NONE,,0.95,"No candidate matches BrewDog King Crush. B and E are different brands/varieties (Roosters and Siren, not BrewDog). C, F are mugs. A, D, H are home goods. G is w",8
10808,2,Sains,NONE,,0.95,"Cluster is Blossom Hill White Zinfandel 187ml. No candidate matches: A is Nice Sauvignon Blanc (different brand, different variety), B is When In Rome Pecorino ",4
10868,2,Tesco,B,50204.0,0.95,Tesco Limes Minimum 5 Pack matches the core product (limes) and pack count (5) from the Sainsbury's listing. Own-brand limes across different supermarkets repre,8
10868,2,ASDA,B,15769.0,0.85,ASDA Loose Lime matches the core product (limes) from Morrisons and Sainsbury's. All are own-brand limes from different supermarkets. While Sainsbury's specifie,8
10867,3,ASDA,NONE,,0.95,"Cluster contains specific branded rosé wines (Maison Castel, Miraval, Rose D'anjou) from French regions (Provence, Anjou). Candidates are all different brands a",8
10866,3,Sains,B,39926.0,0.95,"Old Speckled Hen Pale Ale 500ml matches the brand and core product. The cluster contains variations (Low Alcohol, Session Ale, Gluten Free) of the same base bra",8
10860,2,ASDA,NONE,,0.95,"No candidate matches Brothers Un-Berrylievable Cider. A is different brand (Healeys), G is different brand (Angry Orchard) and different flavour (Crisp Apple). ",8
10873,2,Sains,NONE,,0.95,"Cluster is Compton Orchard Cider (branded, 4% ABV, 2000ml). Candidate A is Sainsbury's Original Dry Cider (different brand, different variety/flavour, different",8
10873,2,ASDA,NONE,,0.95,"Cluster is Compton Orchard Cider (specific brand). Candidate A is Crumpton Oaks (different brand), different variety (Farmhouse Dry vs Medium Dry). No other can",8
10879,3,ASDA,NONE,,0.99,"Cluster is Bacardi Carta Blanca Rum (1000ml spirit). All candidates are wines, water beads, or home goods - no rum products match the core spirit category.",8
10859,2,ASDA,NONE,,0.95,"Cluster is Brothers brand pear cider 500ml. Candidate A (Healeys Cider) is a different brand. Candidates B-H are non-alcoholic beverages, sports bottles, or gre",8
10888,2,Sains,NONE,,0.95,The cluster is specifically 'Silver Bay Point Rose' brand. None of the Sainsbury's candidates match this brand. All candidates are either different brands (Clou,8
10890,3,ASDA,NONE,,0.95,"Cluster contains alcoholic ginger wine (70cl). Candidate A is non-alcoholic botanical drink. Candidates B, E, F, H are different wine types or beverages. Candid",8
10871,2,Tesco,NONE,,0.99,"Cluster is Bitter Lemon (soft drink), 1000ml. No Tesco candidate matches: A is lemon beer, B-C-E-F are wines, D is orange juice, G is lemon mint presse, H is ci",8
10893,3,ASDA,NONE,,0.99,"Cluster is Lambrini (branded perry/sparkling wine product, ~1250ml). No ASDA candidate matches: A/E are Cawston Press juice, B is vodka, C is Supermalt malt dri",8
10880,2,ASDA,NONE,,0.95,"Cluster is Carlsberg Special Brew Lager Beer (1750-1760ml). Candidate A is Innis & Gunn (different brand), B is ASDA Bière De Luxe (different brand and variety)",8
10895,3,ASDA,NONE,,0.95,"Cluster contains elderflower cordial products (Morrisons, Sainsbury's, Robinsons brands) in 500ml. No ASDA candidate matches this core product - elderflower cor",8
10897,2,ASDA,NONE,,0.99,"Cluster is Penasol Sangria (branded, 5% ABV, 1000ml). No candidates match: A-F are wines/other drinks with different brands and volumes; G is ginger ale (non-al",8
10870,2,ASDA,NONE,,0.99,"Cluster is Coca-Cola Original Taste soft drink (7777-7920ml). All candidates are mugs, plates, coolers, or chocolate makers - none are beverages or Coca-Cola pr",8
10901,2,Tesco,NONE,,0.95,"Cluster is Mackeson Stout Beer (specific brand and variety). No Tesco candidate matches: E is Peroni Lager (different brand/variety), G is Beavertown IPA (diffe",8
10904,3,ASDA,NONE,,0.95,"Cluster contains Barefoot Pinot Grigio (primary) and Barefoot Riesling. Candidate A is Barefoot Pink Pinot Grigio (rosé, different variety/flavour). No candidat",8
10871,2,ASDA,NONE,,0.95,"Cluster is Diet Bitter Lemon (beverage drink), candidates are bottles/water containers (A, B, D, E, F, G) or unrelated products (C is gin-based cocktail, H is m",8
10907,2,Tesco,A,60395.0,0.85,Same core product: Pinot Grigio wine in 2250ml box format. Own-brand Tesco matches own-brand cluster (Morrisons/Sainsbury's). Volume and variety match exactly.,7
10897,2,Sains,A,39785.0,0.95,"Sainsbury's Sangria 1L matches the cluster's core product (sangria, 1000ml volume). Own-brand sangria from different UK supermarket is equivalent to Penasol San",8
10908,2,ASDA,A,4444.0,0.75,"Blended Scotch Whisky, 1000ml, same core product category as cluster. Different brand (McKendrick's vs Glen Stag/Crag & Glen) but own-brand products from differ",8
10908,2,Tesco,NONE,,0.95,"Cluster contains branded blended scotch whiskies (Glen Stag, Crag & Glen). Candidate A is a different brand (Haig Club), B is own-brand (Tesco Special Reserve) ",8
10910,2,Tesco,NONE,,0.99,"Candidate A is a Tassimo coffee product, completely different from Bucks Fizz (sparkling wine). Different product category entirely.",1
10912,2,Sains,NONE,,0.95,"Cluster is generic 'Ruby Port' (own-brand). Candidates A, C, D are all branded ports (Dow's, Graham's, Sainsbury's) with different varieties (Finest Reserve, Vi",4
10912,2,ASDA,NONE,,0.95,Cluster contains own-brand Ruby Port products (Morrisons and Tesco own-label). Candidates A and B are branded Port wines (Dow's and Taylor's) with different var,4
10906,2,Sains,NONE,,0.95,"Cluster is Echo Falls brand (5.5% ABV fruit wine/cider product), 750ml. No candidates match: A is Mojito mocktail, B/G are squashes, C is fruit & barley drink, ",8
10910,2,ASDA,NONE,,0.95,"Candidate A is Beck's beer (650ml), not Bucks Fizz. Candidate B is a milk frother, completely unrelated. Neither matches the Bucks Fizz sparkling wine cluster.",2
10916,3,ASDA,NONE,,0.95,Candidate A is a different brand (McKendrick's vs Grant's) and different variety (3 Years Old vs Triple Wood). No other candidates are whisky products matching ,8
10917,3,ASDA,NONE,,0.95,The cluster contains McGuigan Bin Sauvignon Blanc and McGuigan Reserve Sauvignon Blanc (plus Kumala Reserve). Candidate G is McGuigan but Chardonnay Semillon (w,8
10915,3,ASDA,A,4858.0,0.99,"Same brand (Yellow Tail), same variety (Sauvignon Blanc), same volume (750ml), same pack count (1). Candidate A includes 'White Wine' descriptor which is supple",8
10903,2,ASDA,NONE,,0.95,Silver Bay Point White is a specific branded wine product. None of the ASDA candidates match this brand. Options B and E are different wine brands (Gary Barlow ,8
10924,3,ASDA,NONE,,0.95,"Cluster contains branded brandy products (Soberano, Three Barrels) at 700ml. Candidate A is Bardinet brandy at 700ml - different brand from cluster. No exact br",8
10906,2,ASDA,A,16359.0,0.85,"Echo Falls brand, 5.5% summer berries fruit wine, 750ml volume matches cluster. 'Sparkling Summer Garden' is a slight name variation but represents the same cor",8
10926,3,ASDA,NONE,,0.95,"Cluster is Greenall's London Dry Gin 1000ml. No candidate matches: A is malt drink, B is wine, C is pre-mixed gin cocktail (different product type), D is mug, E",8
10927,2,Sains,NONE,,0.95,"Cluster contains Bucks Fizz (sparkling wine + champagne blend), but no Sainsbury's candidate matches this specific variety. A and D are Sauvignon variants, B is",8
10931,3,Sains,NONE,,0.95,"Cluster is Beefeater Blood Orange Gin 700ml. No candidate matches: H is different brand/gin type (Greenall's London Dry), A is different product category (fizzy",8
10925,2,ASDA,NONE,,0.95,"Cluster is La Vieille Ferme white wine (Blanc and Brut Réserve varieties). No ASDA candidate matches this brand. A is Champagne (different product), C/D/H are d",8
10935,2,ASDA,NONE,,0.95,"Cluster is Bacardi Spiced Rum (alcoholic spirit), candidates are all non-alcoholic juice drinks or kitchenware - completely different product categories",8
10941,2,Tesco,NONE,,0.95,"Cluster is Belvoir Ginger Beer 750ml. Candidate A is Passion Fruit Martini (different flavour), B is Elderflower Presse (different flavour/product type), C-H ar",8
10913,3,ASDA,NONE,,0.95,"No candidate matches 'I Heart Prosecco Rose' brand. All ASDA candidates are either different brands (Liquid Diamond, 24KT, Frozen Lily, Gino D'Acampo, George, F",8
10929,3,ASDA,NONE,,0.95,"Cluster is Inch's Medium Apple Cider (branded beverage, 500ml). Candidates are all either different brands (Beck's, Marvel) or own-brand bottles (George Home) t",8
10942,2,Sains,NONE,,0.95,"Cluster is Bulmers Original Cider (branded, original variety). Candidate A is Sainsbury's own-brand Medium Dry Low Alcohol (different variety, different brand).",8
10942,2,ASDA,NONE,,0.95,"Cluster is Bulmers Original Cider (branded alcoholic beverage, 500ml). Candidates A-G are George Home bottles (reusable water/drink bottles, unbranded). H is Ma",8
10919,3,ASDA,NONE,,0.95,Candidate B is Kopparberg Premium Cider with Raspberry (different flavour - Raspberry vs Strawberry & Lime). All other candidates are George Home branded bottle,8
10946,3,ASDA,NONE,,0.99,"Cluster is White Claw Hard Seltzer Variety Pack (8x330ml, ~2640ml). No candidates match this brand, product type, or volume. All candidates are either wine, hom",8
10937,3,ASDA,NONE,,0.95,"Cluster contains tequila products (El Jimador Blanco, El Jimador Reposado, Kah Blanco); candidate A is a multi-bottle selection (not single 700ml tequila), B is",8
10950,2,Sains,NONE,,0.95,"Cluster is Kraken Black Spiced Rum (branded, specific variety). Candidates A, D, G, H are different rum brands/varieties (Twin Fin, Ron Santiago, Caribbean Pear",8
10830,2,ASDA,NONE,,0.95,Cluster is 'Most Wanted' brand (own-brand) Pinot Grigio Pink Fizz 200ml cans. Candidate A is 'ASDA Extra Special' (different own-brand line) Pinot Grigio Rosé 2,8
10951,2,Sains,NONE,,0.95,"Cluster contains brandy (Napoleon Brandy, XO Brandy). All Sainsbury's candidates are sparkling wines, champagne, crémant, prosecco, wine, or gin - none are bran",8
10945,3,ASDA,NONE,,0.95,Cluster is Carnivor Zinfandel RED Wine. Candidate A is White Zinfandel (different variety/flavour). Candidate B is Rosé (different variety/flavour). No exact ma,8
10947,2,Sains,NONE,,0.95,"Different brand (Golden Ales vs San Miguel), different variety (Mixed Pack vs 0.0% Alcohol Free Lager), different volume (3000ml vs 3960ml), different pack coun",1
10953,2,ASDA,NONE,,0.95,"Cluster is Glen's Vodka plain 37.5% 700ml. No candidate matches: A is flavoured (Black Grape), B is flavoured (Orange), C-F and H are glassware/homewares, G is ",8
10955,3,ASDA,NONE,,0.95,"Cluster is Leffe Blonde Ale (branded beer, 12x330ml). Candidate H (Golden Beers Mixed Pack) is a different brand and mixed variety, not the same core product as",8
10958,3,Sains,NONE,,0.95,"Cluster contains Canti brand Pinot Grigio Rosé/Rosato wines. No candidate matches Canti brand. Candidates A, B, H are standard Pinot Grigio (white, not rosé). C",8
10951,2,ASDA,NONE,,0.95,"Cluster contains premium brandy (Napoleon/XO), candidates are either different brandy types (A - standard brandy, C - coconut flavoured), non-alcoholic (H), or ",8
10952,3,ASDA,NONE,,0.95,No candidate matches Captain Morgan Spiced Gold Alcohol Free Spirit 700ml. Candidate C is a different brand (El Galipote) and different product type (rum-based ,8
10953,2,Sains,NONE,,0.95,"Cluster is Glen's Vodka (specific brand), a plain/unflavored vodka. Candidates A-H are either different brands, flavored variants, or spirit drinks. None match ",8
10963,2,Tesco,NONE,,0.95,"The cluster is Tripel Karmeliet Beer (Belgian Tripel, specific brand and variety). None of the candidates match: A is Star Finest Lager (different brand, differ",8
10961,3,ASDA,NONE,,0.99,"Cluster is Henry Westons branded cider (500ml), candidates are all generic George Home or Marvel bottles with no cider product or brand match",8
10957,3,ASDA,NONE,,0.95,"Cluster is Sauvignon Blanc white wine (187-200ml bottles). Candidate C is Chenin Blanc (different variety/flavour, different volume 225.2ml). No matching wine p",8
10956,3,ASDA,NONE,,0.95,Cluster is Special Reserve Port (own-brand across 3 SMs). Candidate A is Taylor's branded Port (different brand). Candidates B-F are different wine varieties (r,8
10965,3,ASDA,NONE,,0.95,"Cluster is Tanqueray Alcohol Free Spirit (non-alcoholic, gin-style botanical spirit). Candidate E (Clean Co) is also non-alcoholic spirit but different brand. N",8
10959,2,Sains,NONE,,0.99,"Cluster is Leffe Blonde Beer (branded beer product). All candidates are either wines (A, D, F), water bottles (B, C), gin (E), or other beverages (G, H). No can",8
10968,2,ASDA,NONE,,0.99,"Candidate A is a Spiderman Mason Jar (own-brand home product), completely different from Staropramen beer (branded alcoholic beverage). No match on brand, produ",1
10975,3,Tesco,NONE,,0.99,"Cluster is Thatchers Somerset Haze (specific variety). Candidates are different brands (Cranes, Healeys, Compton Orchard, Sheppys, Pulpt) or different Thatchers",8
10976,3,ASDA,NONE,,0.98,"Cluster is Tullamore Dew Irish Whiskey 700ml. Candidate A is Jim Beam (different brand, bourbon not Irish whiskey). Candidate F is ASDA own-brand Scotch Whisky ",8
10963,2,ASDA,NONE,,0.99,"Cluster is Tripel Karmeliet Beer 750ml. Candidates A-E, G-H are George Home own-brand bottles (not beer products). Candidate F is Beck's Beer but 650ml (wrong v",8
10964,2,ASDA,NONE,,0.95,"Cluster is Jack Daniels Tennessee Fire whiskey (700ml). All candidates are either mugs, wines, sweeteners, or sangiovese rosé - none match the brand, product ty",8
10984,2,Sains,NONE,,0.95,"Cluster is Vinalba Patagonia (Reserve) Malbec. No candidate matches this specific brand. All candidates are different brands (Sainsbury's Organic, McGuigan, Gra",8
10960,2,ASDA,NONE,,0.95,"Candidate A is 'ASDA Fine Dark Navy Rum' (own-brand), while cluster contains 'Woods Old Navy Rum' and 'Wood's 100 Navy Rum' (both branded products). Different b",8
