ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
13302,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13327,2,ASDA,NONE,,0.95,"Candidate A is an ice cream product (Cornets), Candidate B is Prosecco with a candle. Neither matches Corona Extra beer x10 330ml.",2
13319,2,ASDA,NONE,,0.95,"Different brand: candidate is MOJU, cluster is Plenish. Both are branded turmeric shots at 60ml, but different brands means different core products.",1
13310,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13328,2,ASDA,NONE,,0.99,"Cluster is Mucho Mas Vino Tinto (red wine). Candidate A is Aupouri Pinot Grigio (white wine, different variety). Candidate B is Mare Meua Pinot Noir Rosé (rosé ",2
13307,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13308,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13312,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13323,2,Morrisons,NONE,,0.99,"Candidate A is a protein drink (Pro Mlk Salted Caramel), not a cola. Cluster is Pepsi Max Cola. Different brands, different product types, different flavours.",1
13317,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13340,2,Morrisons,NONE,,0.95,"Candidate B is Pepsi Max but SodaStream format (concentrated syrup, not ready-to-drink bottle). Candidate A is cider (different brand/product). Candidate C is b",3
13318,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13327,2,Morrisons,NONE,,0.99,"Candidates A and B are Swan cigarette products (menthol/crushball), completely different from Corona Extra beer. No match possible.",2
13322,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13318,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13344,2,Morrisons,NONE,,0.99,Different brand (Lancaster vs Adnams) and different variety (IPA vs Ease Up IPA). Lancaster IPA is a separate product line.,1
13329,2,ASDA,NONE,,0.95,"Cluster contains gin and Danish pastry (alcoholic/food products). Candidates A-E are all non-alcoholic beverages (juice, ginger ale, kombucha). No candidate mat",5
13328,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13353,2,Morrisons,NONE,,0.95,"Candidate A is a seasonal variety pack (12 Beers of Christmas) with different volume (4000ml vs 4400ml) and different pack count (12 vs 10), not the same core p",1
13340,2,ASDA,NONE,,0.95,"All ASDA candidates are George Home branded bottles (drinkware/containers), not Pepsi Max Lime cola beverages. None match the core product of a 500ml Pepsi Max ",5
13338,2,ASDA,NONE,,0.95,Different variety/product line: cluster has 'Bourgogne Gamay' while candidate A has 'Les Petites Pierres' (different wine product). Same brand (Louis Jadot) and,1
13335,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13337,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13337,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13330,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13330,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13353,2,ASDA,NONE,,0.95,"Candidate A is a glass (not beer), Candidate B is Shipyard brand (not BrewDog) with different variety (American Pale Ale vs Amber Ale). Neither matches the Brew",2
13361,2,Morrisons,A,25076.0,0.95,"Same brand (Greene King), same variety (Level Head Session IPA), same pack count (4x330ml), same total volume (1320-1321.4ml - negligible difference likely due ",3
13339,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13363,2,ASDA,NONE,,0.99,"Different brand (ASDA Extra Special vs Suntory Toki), different variety (Blended Malt Scotch vs Blended Japanese), different finish (Bourbon Cask Finish vs stan",1
13349,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13361,2,ASDA,NONE,,0.95,"Candidate A is 'Craft Beer Trio' with no specified brand, variety, or volume details. Cluster is 'Greene King Level Head IPA 4.0% 4x330ml (1320ml)'. Missing bra",1
13343,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13349,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13357,2,Morrisons,NONE,,0.95,Different brand (Morrisons The Best vs Inedit Damm) and different variety (Dao Red vs Inedit). Only volume matches at 750ml. Core product is not the same.,1
13308,2,ASDA,NONE,,0.99,"Cluster contains Smirnoff Red Label Vodka 35cl (branded alcoholic spirit). Candidates A-E are all 'George Home' bottles (own-brand drinkware/storage items, not ",5
13366,3,Morrisons,NONE,,0.95,"Cluster is Bottlegreen Light Raspberry Lemonade Sparkling (branded, specific flavour). Candidate A is La Gioiosa (different brand, no raspberry lemonade flavour",3
13354,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13368,2,Morrisons,NONE,,0.95,Cluster contains Cabernet Sauvignon wines (Chilean origin). Candidate B is Cabernet Sauvignon but different brand (Errazuriz vs Maipo/Tesco Finest). Candidates ,5
13354,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13368,2,ASDA,NONE,,0.95,"Cluster contains Chilean Cabernet Sauvignon wines. Candidate A is whisky (wrong category), B is Bordeaux Merlot-Cabernet blend (wrong variety/origin), C is Aust",5
13369,2,ASDA,NONE,,0.95,"Candidate A is an energy drink by different brand (Furocity, not Robinsons). Candidate B is an alcoholic gin liqueur, not a juice drink. Neither matches the Rob",2
13358,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13355,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13360,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13356,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13365,2,Morrisons,NONE,,0.95,"Candidate A is Vuse (tobacco/vaping product), cluster is Old Golden Hen (beer). Completely different product categories.",1
13356,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13383,2,ASDA,NONE,,0.99,Cluster is Freixenet Italian Rosé sparkling wine (187-200ml). Candidate A is a coffee dessert (175g). Candidate B is roasted ground coffee (227g). Neither match,2
13373,2,ASDA,NONE,,0.95,"Cluster is Kopparberg Strawberry & Pineapple Cider 500ml. Candidate A is Cherry (different flavour), B is Raspberry (different flavour), C is Orange Ginger Beer",5
13385,2,ASDA,NONE,,0.95,"Cluster is Days brand Alcohol Free Pale Ale. All candidates are different brands (Magic Rock, Goose Island, Beavertown) and none are alcohol-free Days products.",4
13367,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13369,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13388,2,ASDA,NONE,,0.95,"Cluster is Engine Organic Gin (spirit), candidates are Italian wines. Different product categories entirely (gin vs wine).",2
13386,2,Morrisons,NONE,,0.99,"Different brand (BrewDog vs Greene King), different variety (Alcohol Free vs Dry Hopped Lager), different volume (1319.1ml vs 1320ml)",1
13372,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13390,2,ASDA,NONE,,0.99,"George Home Double Wall Mug is a mug, not a cocktail drink. Completely different product category from Funkin Double Shot Cocktails Pineapple Daiquiri.",1
13373,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13375,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13370,3,Morrisons,NONE,,0.95,"Cluster is Swizzels Drumstick Raspberry Squash (concentrate drink mix). Candidates A-E are: vape product, vodka spirit, pear drops squash (different flavor), ni",5
13378,2,ASDA,NONE,,0.95,"Cluster is Adnams Copper House Gin 700ml. Candidate A is a gift set (different pack type). Candidates B and C are Rose Clear products (different brand entirely,",3
13395,2,ASDA,NONE,,0.99,"Candidate A is a glass product (drinkware), not a beverage. The cluster contains BrewDog Shore Leave Amber Ale 500ml beer. These are fundamentally different cor",1
13382,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13378,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13381,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13385,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13384,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13392,2,ASDA,NONE,,0.95,"Cluster is Bacardi Spiced Rum (branded, premium). A is different brand (El Galipote), B is different variety (white rum vs spiced), C is non-alcoholic product, ",4
13397,2,ASDA,NONE,,0.95,"Cluster is Shloer brand Summer Punch flavor. Candidates A-E are either ASDA own-brand or White Pearl brand with different flavors (Red Grape, White Grape, Apple",5
13388,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13386,2,ASDA,NONE,,0.95,Candidate A is a generic 'Craft Beer Trio' with no brand name or specific variety match to Greene King Flint Eye. Candidate B is a home furnishing product (duve,2
13390,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13402,2,ASDA,NONE,,0.95,"Cluster contains Highland Park brand (12YO and 10YO variants). Candidates A and B are Tamnavulin brand (different brand), and C is ASDA own-brand blended malt (",3
13401,2,ASDA,NONE,,0.95,"Cluster contains Grenache Rosé wines (Sainsbury's branded and Tesco low alcohol Garnacha). Candidates A is White Grenache (different style), B is Rosé but diffe",5
13392,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13400,2,ASDA,NONE,,1.0,"Candidates A-E are all George Home branded bottles (reusable drinkware), not Johnnie Walker Scotch Whisky. Different product category entirely.",5
13395,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13394,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13406,2,Morrisons,NONE,,0.95,"Cluster is Emmi brand Caffe Latte High Protein Drink (230ml). Candidates A-D are all different brands (Ehrmann's, GetPro) and/or different varieties (Chocolate,",4
13397,2,Morrisons,NONE,,0.95,"Different brand (La Gioiosa vs Shloer), different variety/flavour (no Summer Punch specified), different product line entirely",1
13398,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13410,2,Morrisons,NONE,,0.95,"Cluster is 'Outland Hazy IPA' 440ml by Badger Brewery. Candidate B is 'Twice Tangled IPA' (different variety), E is 'Wicked Wyvern IPA' (different variety), bot",5
13401,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13411,2,Morrisons,A,25866.0,0.85,"Funkin Nitro Cocktails Passion Fruit Martini, 1600ml total volume matches cluster. Both Sainsbury's and candidate A feature same flavor variant. Pack format (ca",2
13402,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13406,2,ASDA,NONE,,0.95,"Candidate A is Chai Latte (different flavour/variety from Caffe Latte), different brand (Drink Me vs Emmi), and different weight (250g vs 230ml). Candidate B is",2
13404,2,ASDA,NONE,,1.0,"Candidate A is a mug (George Home Harry Potter Cappuccino Mug), completely different product category from Pepsi Max Cherry Cola cans. No match possible.",1
13403,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13403,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13398,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13404,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13414,2,ASDA,NONE,,0.95,"Cluster specifies Granny Smith variety (5-6 pack). Candidate A is English Apples (unspecified variety, 4 pack). Candidate B is Melinda variety (2000g, not pack ",2
13405,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13405,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13417,2,Morrisons,A,28437.0,0.95,"Morrisons The Best Mash Potato 400g matches the cluster's core product (mashed potato, 400g). Own-brand products from different supermarkets are equivalent when",4
13413,2,ASDA,NONE,,0.95,Candidate A is a mixed vegetable product (carrots & broccoli) whereas cluster contains pure carrots. Also different weight (600g vs 700g) and lacks organic cert,1
13407,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13412,2,Morrisons,NONE,,0.95,"Candidate A is own-brand Morrisons Cider (unbranded), while cluster is branded Strongbow Zest Cider. Different brands and different volumes (568ml vs 500ml). No",1
13427,2,Morrisons,NONE,,0.95,"Candidate A is Yeo Valley Organic Blueberry (single flavour) at 450g, whereas cluster is Yeo Valley Organic Fruity Favourites (multi-flavour pack) at 440g with ",4
13410,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13412,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13421,2,Morrisons,NONE,,0.95,"Cluster contains premium branded fish fingers (Sainsbury's Taste the Difference, Tesco Finest) with 6-8 chunky cod fillets. Candidates A, C are unbranded/budget",5
13413,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13430,2,Morrisons,NONE,,0.95,"Cluster is branded (Sainsbury's/Tesco Belgian Chocolate Eclairs, 4x34g=136g). Candidates A-C are Market Street (Morrison's own-brand), which could match if core",5
13414,2,Morrisons,NONE,,0.95,"Cluster specifies Granny Smith variety (specific apple type). Candidate A is Gala (different variety), B is Cooking Apples (different variety, different pack co",3
13430,2,ASDA,NONE,,0.95,"No candidate matches the core product: Belgian Chocolate Eclairs in 4-pack format. A is vegan fudge, B is oat bars, C is cookies, D is hot chocolate, E is hazel",5
13417,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13415,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13418,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13438,2,Morrisons,NONE,,0.95,"Cluster contains prepared cauliflower cheese (cooked dish, 400g); candidate is raw whole cauliflower. Different core products.",1
13421,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13422,2,Morrisons,NONE,,0.95,Candidate text 'Morrisons Spring Celebr…' is truncated and unclear. Cannot confirm it matches the 100g bunched spring onions in the cluster. The truncation prev,1
13425,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13442,2,Morrisons,NONE,,0.95,"Cluster specifies Yeo Valley Organic 0% Fat Vanilla (450g). Candidate B is Yeo Valley Blueberry (different flavour), C is Morrisons own-brand (different brand),",4
13422,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13437,2,Morrisons,NONE,,0.95,"Different brand (Morrisons vs McCain), different variety (Low Fat Oven Chips vs Home Chips Straight Cut), and different weight (900g vs 1000g)",1
13425,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13427,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13435,2,Morrisons,NONE,,0.95,"Cluster contains fresh Pink Lady apples (whole fruit, pack counts 4-6). All candidates are either juice drinks (A, D), different apple variety (C), unspecified ",5
13450,2,Morrisons,NONE,,0.95,Different flavour: Arrabbiata vs Garlic Mushroom. Arrabbiata is a tomato-based sauce; Garlic Mushroom is a different variety entirely.,1
13431,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13444,2,ASDA,NONE,,0.95,"Cluster contains raw king prawns (165g). All ASDA candidates are either: tempura coated (A), spiced/flavored (B, E), different species/origin (C), or cooked & p",5
13450,2,ASDA,A,9748.0,0.85,"ASDA own-brand Spicy Arrabiata Sauce 350g matches the cluster's core product (arrabiata sauce, 350g). Same weight, same variety, same format as Sainsbury's and ",4
13443,2,ASDA,NONE,,0.95,"Cluster is Philadelphia brand cream cheese 280g. Candidate A is ASDA own-brand soft cheese 300g (different brand, different weight). No candidates match the Phi",5
13438,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13449,2,Morrisons,NONE,,0.95,"Both candidates are Brioche Pasquier branded products (croissants and pancakes), not burger buns. The cluster consists of burger buns (Sainsbury's and Tesco own",2
13439,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13442,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13435,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13451,2,Morrisons,NONE,,0.95,"Cluster is St Helen's Farm goat's milk yogurt 450g. Option C is Delamere (different brand) goat's yogurt 450g. Options A, B, D are either different types (cow's",4
13444,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13443,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13454,2,ASDA,NONE,,0.99,"Cluster is Sabra brand houmous 200g with garlic & red pepper flavour. No ASDA candidates match: A and B are garlic (not houmous), C is garlic sausage, D is chic",5
13457,3,ASDA,NONE,,0.95,"Cluster is Aunt Bessie's Sage & Onion Stuffing Balls (branded, 260g, x10). Candidates A & B are both cheese & onion flavoured bakes/crispbakes (280g, x2), diffe",2
13448,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13459,2,Morrisons,NONE,,0.95,"Cluster is Beyond Meat brand plant-based burger patties. Candidate A is Tindle brand breaded chicken (different brand, different product type - chicken not plan",2
13447,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13449,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13453,2,Morrisons,A,19416.0,0.95,"All three are own-brand double cream at 300ml. Sainsbury's SO Organic, Creamfields, and Morrisons British are all supermarket own-brand double cream products wi",5
13459,2,ASDA,NONE,,0.95,"Cluster is Beyond Meat brand plant-based burger patties (226g, x2 pack). Candidate A is Oumph! brand (different brand, different variety). Candidates B is ASDA ",5
13451,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13460,2,ASDA,D,5261.0,0.95,"Both cluster items are 16 vegetable fingers, ~450g. ASDA candidate D is 'Plant Based by ASDA 16 Veggie Fingers 450g' - same pack count (16), same weight (450g),",5
13454,2,Morrisons,NONE,,0.95,"Cluster is Sabra brand houmous (Garlic & Red Pepper, 200g). Candidate E is Morrisons own-brand houmous (Pesto & Pine Nuts flavor, different variety). Candidates",5
13453,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13466,2,ASDA,NONE,,0.95,Cluster is vegetable quarter pounders (meat-free); all ASDA candidates are beef-based. Different core product type (vegetable vs beef).,5
13455,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13481,3,Morrisons,NONE,,0.95,Candidate A is Yeo Valley Organic Blueberry (different flavour: blueberry vs mango & passion fruit). Candidate B is unbranded mango fruit (different product cat,4
13458,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13455,2,Morrisons,NONE,,0.95,"Cluster is 255g lightly dusted cod fillets. Candidate A is 220g (different weight), Candidate B is haddock not cod (different variety), Candidate C is battered ",4
13460,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13484,2,Morrisons,NONE,,0.95,"Cluster specifies 'Ripe & Ready' pears (ready-to-eat), organic quality, 550g weight. Candidates A, B, C, D, E don't match: A is 'The Best' (different line), B i",5
13463,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13465,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13465,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
13480,2,Morrisons,NONE,,0.95,"The cluster is Vegetarian Shredded Hoisin Duck 300g. Candidate B appears to be a different product (6 Vegetarian Chor..., likely chorizo or similar), and all ot",5
13466,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13483,2,ASDA,NONE,,0.99,"Candidates A and B are kitchen roasters, completely different product category from salmon flakes. No match possible.",2
13496,2,Morrisons,NONE,,0.95,"Candidate A is truncated and unclear. Candidate B is Sticky Toffee Pudding, not Rice Pudding - completely different core product. Neither matches the Rice Puddi",2
13469,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13496,2,ASDA,NONE,,0.95,"Candidates A, B, C are pudding moulds and napkins respectively. None match the rice pudding product in the cluster. Different core products entirely.",3
13479,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13469,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13493,2,Morrisons,NONE,,0.95,"Cluster is chunky battered cod fillets. Option B is battered whitefish (different fish type), A is plain fish fillets (not battered), C and D are onion rings (c",4
13479,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13502,3,Morrisons,NONE,,0.95,Different product variety (Limited Edition Slice vs Vegan Quorn Pasty) and different weight (170g vs 180g),1
13482,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
13503,2,Morrisons,NONE,,0.95,"Different variety/flavour: cluster is Porcini Mushroom & Spinach Vegan Rolls, candidate A is Smoked Salmon & Spinach Quiche. Also different weight (160g vs 154.",1
13499,2,Morrisons,NONE,,1.0,"Cluster is beer battered haddock fillets. Candidate A is tandoori chicken breast fillets (different protein, different preparation). Candidate B is bavette stea",2
13490,2,Morrisons,NONE,,0.99,"Candidate A is chocolate mini rolls, not brioche hot dog rolls. Different product type, different variety/flavour, different pack format.",1
13489,3,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13490,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13484,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
13504,2,Morrisons,NONE,,0.95,"Cluster is Higgidy Spinach & Roasted Tomato Vegan Quiche 380g. Candidate A is Morrisons own-brand Spinach & Ricotta (different brand, different flavour, differe",2
13492,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13492,2,Morrisons,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
13493,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
13504,2,ASDA,NONE,,0.95,"Cluster is Higgidy branded Spinach & Roasted Tomato Vegan Quiche 380g. No candidates match: A is Bacon/Cheese/Tomato (different flavour, different weight 400g, ",4
13516,2,Morrisons,NONE,,0.95,"Cluster is a roasted garlic & extra virgin olive oil FLATBREAD (195-200g). Candidates A, B, D are garlic products (not flatbread), and C is a nut mix. No flatbr",4
13515,2,ASDA,NONE,,0.95,"Candidate A is a soup (different product type), Candidate B lacks weight specification and appears to be a different variety. Neither matches the cauliflower ch",2
